target,category,value
example.com,subdomain,magedsalem244.example.com
example.com,subdomain,meet.example.com
example.com,subdomain,azen2048106.example.com
example.com,subdomain,sub127.example.com
example.com,subdomain,svetanagar2.example.com
example.com,subdomain,zaitianaoxiang.example.com
example.com,subdomain,alexcov913.example.com
example.com,subdomain,freed0mcat4.example.com
example.com,subdomain,info83.example.com
example.com,subdomain,tuzi2.example.com
example.com,subdomain,e.example.com
example.com,subdomain,owlman26rus.example.com
example.com,subdomain,rovgachkirill.example.com
example.com,subdomain,szdcpd3.example.com
example.com,subdomain,teofakid.example.com
example.com,subdomain,a507564138.example.com
example.com,subdomain,flz-test.example.com
example.com,subdomain,fr1387.example.com
example.com,subdomain,vps123.example.com
example.com,subdomain,connect-dev.demo.example.com
example.com,subdomain,img.example.com
example.com,subdomain,28----feb----rrdd.example.com
example.com,subdomain,anytwoo.example.com
example.com,subdomain,dest.inc81.example.com
example.com,subdomain,kirich155.example.com
example.com,subdomain,servers4.example.com
example.com,subdomain,do-slotier-hcp-01.example.com
example.com,subdomain,chemist.example.com
example.com,subdomain,contact61.example.com
example.com,subdomain,dza17902.example.com
example.com,subdomain,fallenfs.example.com
example.com,subdomain,leokenneth181.example.com
example.com,subdomain,minerebet.example.com
example.com,subdomain,shamil.sharapudinov.example.com
example.com,subdomain,monitor.does-not-exist.example.com
example.com,subdomain,giuseppe21.incarnato.example.com
example.com,subdomain,muaddibf.example.com
example.com,subdomain,roman.subbotin.example.com
example.com,subdomain,thehottech254.example.com
example.com,subdomain,andrey1.example.com
example.com,subdomain,butenkosn1.example.com
example.com,subdomain,foasmat.example.com
example.com,subdomain,hijacked-ip-address-192-83-197-152.example.com
example.com,subdomain,lelechka-g.example.com
example.com,subdomain,motor711nsk10.example.com
example.com,subdomain,redprincecr.example.com
example.com,subdomain,stlogic2023.example.com
example.com,subdomain,fli.example.com
example.com,subdomain,gelendzhik2005.example.com
example.com,subdomain,t-t-03-03.example.com
example.com,subdomain,xx3.example.com
example.com,subdomain,lightsail201948.example.com
example.com,subdomain,sysadmins13.example.com
example.com,subdomain,147-255-227-106.w.example.com
example.com,subdomain,147-255-227-219.w.example.com
example.com,subdomain,workserv561.example.com
example.com,subdomain,castrovps.example.com
example.com,subdomain,annlirtzen3.example.com
example.com,subdomain,ghemalev.example.com
example.com,subdomain,kirill.kkk2020.example.com
example.com,subdomain,zxxsxny888.example.com
example.com,subdomain,a766664.example.com
example.com,subdomain,fleksoff1.example.com
example.com,subdomain,iv960108.example.com
example.com,subdomain,stas.klepach.example.com
example.com,subdomain,michaelmatsuda.example.com
example.com,subdomain,subielfq15.example.com
example.com,subdomain,razor39985.example.com
example.com,subdomain,blagoveda.info.example.com
example.com,subdomain,161054.example.com
example.com,subdomain,nikonow.dany.example.com
example.com,subdomain,buh.group.example.com
example.com,subdomain,hack3p1.example.com
example.com,subdomain,maxgri.example.com
example.com,subdomain,pw-spark.example.com
example.com,subdomain,shavileyolo.example.com
example.com,subdomain,shinon199808174.example.com
example.com,subdomain,harbor.example.com
example.com,subdomain,a7891739813.example.com
example.com,subdomain,adn1.example.com
example.com,subdomain,evristic.example.com
example.com,subdomain,markhampton3767.example.com
example.com,subdomain,suvor.pro.example.com
example.com,subdomain,silicaromqay.example.com
example.com,subdomain,vm30638.example.com
example.com,subdomain,test1.example.com
example.com,subdomain,dzunaku1.example.com
example.com,subdomain,gunsterxy.example.com
example.com,subdomain,madfingergames21.example.com
example.com,subdomain,vitaly.naumov.example.com
example.com,subdomain,thehottech911.example.com
example.com,subdomain,uril32.example.com
example.com,subdomain,bctec3.example.com
example.com,subdomain,erinbaxtere14.example.com
example.com,subdomain,evilbear.example.com
example.com,subdomain,hifi91.example.com
example.com,subdomain,ris4s4co.example.com
example.com,subdomain,wuwb8b6rj6.example.com
example.com,subdomain,x1nhbnlh.example.com
example.com,subdomain,webmail.cptest1.example.com
example.com,subdomain,djsan08rk2.example.com
example.com,subdomain,kevinkingdomviva1.example.com
example.com,subdomain,petrusmanov990113.example.com
example.com,subdomain,uulic.example.com
example.com,subdomain,uuuyy2702.example.com
example.com,subdomain,hijacked-ip-address-192-83-197-31.example.com
example.com,subdomain,kepolol.example.com
example.com,subdomain,www.text.example.com
example.com,subdomain,fe.example.com
example.com,subdomain,gorymov1.example.com
example.com,subdomain,id17143.example.com
example.com,subdomain,kmt-s.example.com
example.com,subdomain,seomaestro9.example.com
example.com,subdomain,viber0001046.example.com
example.com,subdomain,warhangel.example.com
example.com,subdomain,webdisk.notvaliddomain.example.com
example.com,subdomain,dbsvesb.example.com
example.com,subdomain,iamydrug.example.com
example.com,subdomain,a6.locksbyes.example.com
example.com,subdomain,sub130.example.com
example.com,subdomain,thehottech581.example.com
example.com,subdomain,tocacy.y.example.com
example.com,subdomain,bmw8888895.example.com
example.com,subdomain,ilshat1.gimadutdinov.example.com
example.com,subdomain,gtigra.example.com
example.com,subdomain,rodion.ko.example.com
example.com,subdomain,thehottech1860.example.com
example.com,subdomain,a507564156.example.com
example.com,subdomain,energokomple.example.com
example.com,subdomain,hijacked-ip-address-192-83-197-201.example.com
example.com,subdomain,opt585.example.com
example.com,subdomain,profile.pl.example.com
example.com,subdomain,tarkovfor1.example.com
example.com,subdomain,debian-1207-bookworm-amd64-base.example.com
example.com,subdomain,ilo2m22210237.example.com
example.com,subdomain,azen204852.example.com
example.com,subdomain,magistrlexaoff.example.com
example.com,subdomain,pve20.example.com
example.com,subdomain,support80.example.com
example.com,subdomain,tlv-lightsoul001.example.com
example.com,subdomain,viber0001011.example.com
example.com,subdomain,247385.example.com
example.com,subdomain,lozitskiy.s.example.com
example.com,subdomain,superpaul2091.example.com
example.com,subdomain,daniil.belianin.example.com
example.com,subdomain,iphorceva.example.com
example.com,subdomain,mosinjservis7.example.com
example.com,subdomain,sergio-malagon.example.com
example.com,subdomain,thehottech40.example.com
example.com,subdomain,itglaz4.example.com
example.com,subdomain,myvmdb.example.com
example.com,subdomain,askazak.example.com
example.com,subdomain,cloud2.example.com
example.com,subdomain,cloudadmin.example.com
example.com,subdomain,ittvanposta.example.com
example.com,subdomain,thehottech767.example.com
example.com,subdomain,thehottech769.example.com
example.com,subdomain,bazik201210.example.com
example.com,subdomain,ghjcnjq219.example.com
example.com,subdomain,shopaccount.example.com
example.com,subdomain,support8.example.com
example.com,subdomain,vip756608.example.com
example.com,subdomain,vlo338.example.com
example.com,subdomain,centerprise-r2-rep.example.com
example.com,subdomain,prostoigrifer.example.com
example.com,subdomain,akimov.stanislav.example.com
example.com,subdomain,thehottech4.example.com
example.com,subdomain,147-255-227-153.w.example.com
example.com,subdomain,xorodis831.example.com
example.com,subdomain,xxfucker.example.com
example.com,subdomain,cdwk201558.example.com
example.com,subdomain,rixsec28.example.com
example.com,subdomain,molvideo.example.com
example.com,subdomain,mitlondes.example.com
example.com,subdomain,imap.branch.example.com
example.com,subdomain,india-ubuntu11.example.com
example.com,subdomain,jen0k1.example.com
example.com,subdomain,ibraev.ramil7.example.com
example.com,subdomain,senege-ryba.example.com
example.com,subdomain,a9144112325.example.com
example.com,subdomain,bristolo593.example.com
example.com,subdomain,olegsul1.example.com
example.com,subdomain,oranzeuser.example.com
example.com,subdomain,test11.example.com
example.com,subdomain,itimov20193.example.com
example.com,subdomain,petrpetr20241.example.com
example.com,subdomain,qvpn.example.com
example.com,subdomain,addintrust.ru.example.com
example.com,subdomain,ac789dev.example.com
example.com,subdomain,elik2904.example.com
example.com,subdomain,emigqissdus3.example.com
example.com,subdomain,mihkurmix.example.com
example.com,subdomain,thehottech947.example.com
example.com,subdomain,jumper.example.com
example.com,subdomain,felk.1987.example.com
example.com,subdomain,agameotto7.example.com
example.com,subdomain,askoryh4.example.com
example.com,subdomain,djsan08rk4.example.com
example.com,subdomain,m39.example.com
example.com,subdomain,thehottech847.example.com
example.com,subdomain,zhengdongdong2.example.com
example.com,subdomain,av2.example.com
example.com,subdomain,dim4n631.example.com
example.com,subdomain,rolandbalabekyan94.example.com
example.com,subdomain,waller623.example.com
example.com,subdomain,bujin20061.example.com
example.com,subdomain,chaos5823.example.com
example.com,subdomain,karsakovnikolaj02.example.com
example.com,subdomain,madfingergames23.example.com
example.com,subdomain,support2.example.com
example.com,subdomain,theorbisproject1.example.com
example.com,subdomain,edgarovsepian.example.com
example.com,subdomain,kommyhuct2004.example.com
example.com,subdomain,just.master.mine.example.com
example.com,subdomain,nine.example.com
example.com,subdomain,olegkur1972.example.com
example.com,subdomain,pavel4.example.com
example.com,subdomain,sub49.example.com
example.com,subdomain,www.woland.example.com
example.com,subdomain,drschmurge1.example.com
example.com,subdomain,maksjjot10.example.com
example.com,subdomain,roberto30.example.com
example.com,subdomain,doh.example.com
example.com,subdomain,win-jlmm1jqrnja.example.com
example.com,subdomain,162720.example.com
example.com,subdomain,193045.example.com
example.com,subdomain,amethistos692.example.com
example.com,subdomain,bctec54.example.com
example.com,subdomain,amin1.meta1375.example.com
example.com,subdomain,multimail.bry.7494.example.com
example.com,subdomain,evropa181.example.com
example.com,subdomain,kirilltarakanov039.example.com
example.com,subdomain,masrylover113.example.com
example.com,subdomain,miar49134.example.com
example.com,subdomain,v.mityushin.example.com
example.com,subdomain,subos666.example.com
example.com,subdomain,wild19906.example.com
example.com,subdomain,azen204860.example.com
example.com,subdomain,coquelicot-pleonaste.example.com
example.com,subdomain,hijacked-ip-address-192-83-197-105.example.com
example.com,subdomain,ilyabzdun233.example.com
example.com,subdomain,killswitch580.example.com
example.com,subdomain,oksfelk.example.com
example.com,subdomain,puppet-master.example.com
example.com,subdomain,yusupov.r88.example.com
example.com,subdomain,sarvyacheslav.example.com
example.com,subdomain,solowiov.example.com
example.com,subdomain,thehottech1397.example.com
example.com,subdomain,tkmp.example.com
example.com,subdomain,vvslava1.example.com
example.com,subdomain,webpsiwesi1985.example.com
example.com,subdomain,alexander.zhuravlev77.example.com
example.com,subdomain,a4.example.com
example.com,subdomain,zsthai060.example.com
